Pass,Result,Profit,Expected Payoff,Profit Factor,Recovery Factor,Sharpe Ratio,Custom,Equity DD %,Trades,InpRiskPercent,InpSL_ATR_Mult,InpTP_ATR_Mult,InpTrailStartMult,InpTrailStepMult,InpBreakEvenMult,InpFastEMA,InpSlowEMA,InpRSIPeriod,InpRSILow,InpRSIHigh,InpATRPeriodSlow,InpCooldownBars,InpMaxSpreadPoints,InpMaxSlippagePoints,InpStartHour,InpEndHour
3988,0,1055.61,131.951250,0,4.778246,3.788336,0,2.0192,8,1.50,2.00,3.00,1.25,1.45,1.0,22,320,8,46,60,65,1,26,4,5,13
3991,0,0.00,0,,0,0,0,0.0000,0,0.25,1.00,1.50,0.50,0.25,1.2,26,200,8,35,50,30,1,10,9,10,8
3995,0,312.78,52.130000,0,2.731703,1.578942,0,1.1407,6,1.00,2.75,4.75,1.50,0.65,1.5,30,280,12,50,59,75,8,40,6,6,15
4004,0,0.00,0,,0,0,0,0.0000,0,0.25,1.00,2.50,0.75,0.85,0.8,30,180,8,35,54,60,7,36,7,6,8
4005,0,0.00,0,,0,0,0,0.0000,0,0.25,1.00,1.50,0.50,0.25,0.8,40,240,8,35,50,30,1,10,4,19,8
4009,0,0.00,0,,0,0,0,0.0000,0,1.00,2.75,4.75,1.50,0.65,1.5,30,260,12,49,56,65,8,40,6,6,8
4011,0,339.65,84.912500,0,3.543558,1.288744,0,0.9407,4,0.75,2.00,3.00,1.00,1.55,1.6,30,180,13,50,59,75,8,14,10,23,13
4019,0,-4.14,-4.140000,0,-0.037975,-0.001805,0,1.0789,1,2.25,2.25,1.50,2.00,0.35,0.9,18,300,14,42,53,50,4,12,9,23,10
4027,0,0.00,0,,0,0,0,0.0000,0,0.25,1.00,1.50,0.50,0.25,0.8,18,280,8,35,50,30,1,10,9,15,8
4028,0,136.49,27.298000,0,2.896032,0.979124,0,0.4629,5,0.25,1.25,2.75,2.00,0.55,0.8,22,260,8,46,60,65,1,26,4,23,11
4032,0,0.00,0,,0,0,0,0.0000,0,0.25,1.00,3.50,1.75,0.25,1.4,12,300,8,35,56,65,4,26,9,1,8
4033,0,-5.16,-2.580000,0,-0.238227,-0.017345,0,0.2162,2,0.25,1.00,1.50,0.50,0.95,1.6,26,120,8,35,50,30,1,14,10,4,8
4038,0,0.00,0,,0,0,0,0.0000,0,1.25,3.00,3.75,0.75,0.75,0.9,18,300,9,46,64,55,6,30,2,2,13
4039,0,-5.16,-2.580000,0,-0.238227,-0.017345,0,0.2162,2,0.25,1.00,1.50,0.50,0.95,1.5,24,160,8,35,50,30,1,36,10,3,8
4046,0,512.87,56.985556,0,4.895666,4.463495,0,1.0017,9,0.75,2.00,3.00,1.25,1.45,1.0,22,320,9,46,59,55,3,30,2,22,15
4051,0,-23.85,-23.850000,0,-0.605023,-0.046023,0,0.3936,1,0.25,1.00,1.50,2.25,0.45,1.3,16,140,8,35,50,65,2,28,5,6,8
4052,0,-4.80,-4.800000,0,-0.137615,-0.004472,0,0.3478,1,1.00,3.00,3.75,0.75,1.25,1.8,16,260,10,46,56,65,8,40,6,6,8
4058,0,122.83,40.943333,0,0.654779,0.223362,0,1.8541,3,1.00,1.25,3.75,1.25,1.35,2.0,18,280,12,42,53,65,8,14,10,23,8
4064,0,0.00,0,,0,0,0,0.0000,0,1.00,1.25,2.75,2.00,0.55,1.9,14,280,12,50,59,75,8,14,10,23,23
4066,0,1157.73,128.636667,0,6.723561,6.660708,0,1.6680,9,2.25,2.25,1.50,2.00,0.35,0.9,18,300,9,46,59,55,6,30,9,23,13
4068,0,0.00,0,,0,0,0,0.0000,0,0.25,1.75,2.00,2.25,1.45,1.5,10,220,15,35,60,45,3,30,4,3,23
4070,0,-123.76,-24.752000,0,-0.616795,-0.675504,0,1.9976,5,0.75,2.00,3.00,1.00,1.55,1.9,22,320,14,42,53,50,4,12,2,17,13
4074,0,0.00,0,,0,0,0,0.0000,0,2.50,2.00,3.00,0.75,0.85,1.6,28,120,12,44,59,30,8,40,6,6,13
4075,0,1051.80,131.475000,0,6.194711,4.765794,0,1.5567,8,0.75,1.25,3.75,1.25,1.35,2.0,18,280,8,46,60,65,1,26,4,5,13
4076,0,0.00,0,,0,0,0,0.0000,0,0.75,2.00,3.00,1.00,1.55,1.9,22,220,12,43,59,75,8,14,10,23,13
4077,0,0.00,0,,0,0,0,0.0000,0,0.75,2.00,3.00,1.25,1.45,1.0,22,320,10,49,59,75,8,38,2,22,22
4081,0,1338.68,148.742222,0,5.123938,4.954601,0,2.3385,9,1.00,1.25,3.75,2.25,1.25,0.9,14,260,9,46,59,75,8,14,10,23,13
4082,0,-140.50,-23.416667,0,-0.460158,-0.447118,0,3.0280,6,2.00,3.00,2.00,0.50,1.25,1.8,14,280,9,46,59,55,6,30,2,17,9
4083,0,-4.14,-4.140000,0,-0.037975,-0.001805,0,1.0789,1,2.25,2.25,1.50,2.00,0.35,0.9,18,300,14,42,53,50,4,12,9,23,8
4086,0,158.23,52.743333,0,1.347212,0.121365,0,1.1745,3,1.25,2.00,4.50,0.75,0.65,1.9,22,260,14,44,59,30,8,40,7,8,22
4087,0,24.32,8.106667,0,1.586432,0.671543,0,0.1531,3,0.25,2.75,3.25,2.25,1.25,0.9,36,200,8,35,56,50,2,12,6,18,13
4092,0,108.17,108.170000,0,2.331250,0.041079,0,0.4640,1,0.75,2.00,3.00,1.00,1.25,1.8,16,260,12,46,59,75,8,14,10,7,13
4098,0,0.00,0,,0,0,0,0.0000,0,1.00,3.00,3.75,0.75,1.25,1.4,40,260,12,49,56,65,8,40,6,6,8
4101,0,1044.52,116.057778,0,3.648086,4.855958,0,2.5965,9,2.00,2.25,2.00,2.00,0.35,0.9,18,300,9,46,59,40,5,26,8,6,13
4103,0,0.00,0,,0,0,0,0.0000,0,2.25,2.25,1.50,2.00,0.35,0.9,18,300,12,42,53,65,3,10,9,23,8
4113,0,0.00,0,,0,0,0,0.0000,0,0.75,2.00,3.00,1.00,1.55,1.9,22,320,9,46,60,75,8,14,10,7,8
4125,0,0.00,0,,0,0,0,0.0000,0,0.25,1.00,1.50,0.50,0.25,0.8,10,180,8,35,50,30,1,10,2,0,8
4128,0,40.47,40.470000,0,2.597561,0,0,0.1552,1,0.25,1.00,1.75,1.75,1.15,0.8,30,320,8,35,64,55,8,38,6,9,8
4129,0,470.33,117.582500,0,2.346722,0.582527,0,1.9274,4,2.75,3.00,1.75,0.75,0.85,0.8,14,200,12,50,59,75,8,14,10,7,13
4134,0,24.24,24.240000,0,2.172043,0.360538,0,0.1115,1,0.25,2.75,3.25,2.25,1.25,0.9,36,280,8,35,56,50,2,12,6,18,8
4135,0,222.44,24.715556,0,3.843124,3.846722,0,0.5672,9,0.25,1.25,2.75,2.00,0.55,1.1,22,260,9,46,59,55,6,20,2,22,13
4140,0,588.68,196.226667,0,2.427346,0.683659,0,2.3831,3,1.00,1.25,3.75,2.25,1.55,1.1,10,180,12,50,59,75,8,40,6,6,13
4146,0,-27.37,-13.685000,0,-0.637401,-0.208814,0,0.4287,2,0.25,1.00,1.50,1.00,1.35,1.9,40,320,8,35,50,60,6,18,10,23,8
4149,0,261.35,65.337500,0,1.937648,0.898423,0,1.3249,4,1.00,2.25,3.50,2.25,0.95,1.2,14,320,12,50,59,75,8,36,6,6,13
4151,0,0.00,0,,0,0,0,0.0000,0,0.25,1.00,1.50,0.50,0.25,0.8,24,220,8,35,50,30,1,10,2,2,8
4155,0,613.05,87.578571,0,3.628374,2.862405,0,1.5950,7,1.50,2.75,4.25,1.75,0.95,1.4,24,300,8,46,60,65,1,26,4,5,13
4156,0,0.00,0,,0,0,0,0.0000,0,1.00,1.25,3.75,0.50,1.25,1.8,16,260,9,46,59,75,8,14,10,23,8
4160,0,808.65,115.521429,0,4.815113,3.462992,0,1.6160,7,1.00,1.25,1.75,1.50,0.85,0.9,28,280,8,46,60,65,1,40,6,6,13
4161,0,369.12,92.280000,0,5.129516,1.597148,0,0.7117,4,0.75,1.75,2.25,2.75,1.35,1.1,16,180,12,50,59,75,1,18,7,6,13
4173,0,0.00,0,,0,0,0,0.0000,0,1.50,2.75,4.25,1.75,0.95,1.4,22,160,8,35,60,65,1,26,4,5,8
4178,0,24.56,12.280000,0,2.021399,0.347900,0,0.1212,2,0.25,2.75,3.25,2.25,1.55,1.1,10,200,8,35,56,50,2,12,6,18,22
4179,0,401.58,80.316000,0,3.440247,1.387551,0,1.1149,5,1.00,1.50,2.00,0.50,1.55,1.0,22,320,8,45,59,50,3,36,9,2,10
4181,0,-0.95,-0.950000,0,-0.037475,-0.010109,0,0.2532,1,0.25,2.00,1.50,2.00,1.35,1.9,24,260,15,42,53,65,3,26,2,22,10
4183,0,-1.14,-1.140000,0,-0.037475,-0.010109,0,0.3038,1,0.25,1.75,3.75,2.25,1.25,1.7,10,280,8,35,52,65,3,26,2,22,8
4184,0,566.28,62.920000,0,4.113016,4.266626,0,1.3051,9,1.00,2.25,3.50,2.25,0.95,1.2,14,320,9,46,59,40,2,34,6,6,13
4185,0,0.00,0,,0,0,0,0.0000,0,1.00,1.50,2.00,0.50,0.75,1.7,28,120,11,45,59,50,3,36,9,2,8
4186,0,487.79,97.558000,0,3.329625,1.889353,0,1.4093,5,1.00,1.25,1.75,1.00,0.55,1.5,20,140,12,50,59,75,8,36,6,6,13
4190,0,0.00,0,,0,0,0,0.0000,0,0.75,2.00,3.50,2.25,1.35,1.8,22,260,12,50,59,60,8,10,10,23,16
4195,0,-77.20,-77.200000,0,-0.936893,-0.077115,0,0.8236,1,0.75,2.00,3.00,1.00,1.55,1.9,22,320,12,50,59,75,8,14,10,23,8
4201,0,232.08,46.416000,0,2.468936,0.913548,0,0.9127,5,0.75,2.00,3.00,1.00,1.55,1.2,22,320,9,46,59,75,8,14,10,7,11
4205,0,823.50,205.875000,0,4.279923,1.505330,0,1.8722,4,1.75,2.25,3.75,0.50,1.25,1.8,14,280,12,50,59,75,8,14,9,6,13
4208,0,-103.32,-103.320000,0,-0.904412,-0.068540,0,1.1412,1,1.00,1.25,4.00,0.50,1.25,1.8,14,280,12,50,59,75,8,14,10,23,8
4211,0,214.25,71.416667,0,4.440415,0.132374,0,0.4702,3,0.75,2.00,3.00,1.00,1.45,1.0,22,320,9,47,59,75,8,14,10,23,10
4215,0,-126.65,-25.330000,0,-0.963484,-1.736102,0,1.3139,5,0.25,1.00,1.50,2.25,0.35,1.3,16,240,8,35,50,65,1,32,3,21,8
4223,0,0.00,0,,0,0,0,0.0000,0,1.25,3.00,4.50,1.50,1.15,1.4,24,260,16,35,63,55,2,20,9,14,19
4225,0,155.60,77.800000,0,1.624048,0.322479,0,0.9501,2,1.00,1.50,2.00,0.50,1.25,1.8,16,260,12,42,53,65,3,26,9,2,8
4227,0,85.36,42.680000,0,1.686957,0.052791,0,0.5012,2,1.00,3.00,3.75,0.75,0.75,1.7,28,120,9,46,59,75,8,14,10,7,10
4234,0,-77.20,-77.200000,0,-0.936893,-0.077115,0,0.8236,1,0.75,2.00,3.00,1.00,1.55,1.6,30,240,12,50,59,75,8,14,10,23,9
4236,0,455.88,151.960000,0,3.533953,1.042313,0,1.2455,3,1.00,2.25,3.50,2.25,1.35,1.8,22,320,9,46,59,55,6,20,2,2,10
4239,0,133.11,133.110000,0,1.292079,0.215535,0,1.0292,1,1.00,1.25,1.75,1.00,0.55,1.5,20,140,12,50,59,60,8,40,6,6,10
4241,0,136.86,34.215000,0,0.836604,0.200493,0,1.6012,4,2.00,1.50,2.00,0.50,0.75,0.9,18,300,14,42,53,50,4,12,9,23,13
4243,0,0.00,0,,0,0,0,0.0000,0,0.50,2.25,3.75,0.50,1.25,1.8,14,120,22,48,58,65,7,28,9,13,16
4244,0,851.70,212.925000,0,4.256159,1.503593,0,1.9450,4,1.00,1.25,3.75,0.50,1.25,1.8,16,260,12,50,59,75,8,14,10,7,13
4247,0,-26.79,-26.790000,0,-0.602564,-0.045073,0,0.4438,1,0.25,1.00,3.25,2.25,1.55,1.0,32,160,8,35,53,70,3,20,4,5,8
4251,0,0.00,0,,0,0,0,0.0000,0,0.25,2.00,1.50,2.00,1.35,1.9,24,260,14,44,59,30,8,40,7,22,22
4254,0,0.00,0,,0,0,0,0.0000,0,0.25,1.00,1.50,0.50,0.25,1.5,40,220,8,35,50,30,1,10,5,10,8
4255,0,0.00,0,,0,0,0,0.0000,0,1.25,2.00,4.50,0.50,1.25,1.8,14,280,12,42,53,65,3,26,2,8,8
4260,0,0.00,0,,0,0,0,0.0000,0,0.25,1.00,3.25,2.25,0.95,1.0,28,220,8,35,58,60,5,16,5,3,8
4265,0,25.10,8.366667,0,0.990138,0.308618,0,0.2531,3,0.25,2.00,1.50,1.75,1.25,1.8,16,260,12,42,53,65,3,26,2,22,8
4277,0,0.00,0,,0,0,0,0.0000,0,0.25,1.00,2.50,2.50,0.95,1.4,26,320,8,35,58,30,3,20,4,5,8
4283,0,-13.20,-13.200000,0,-0.137615,-0.004481,0,0.9513,1,2.75,3.00,3.75,0.75,1.25,1.8,22,260,12,49,56,65,8,40,6,6,8
4288,0,0.00,0,,0,0,0,0.0000,0,0.25,1.75,1.75,2.75,0.25,1.8,30,160,8,42,64,60,8,40,9,20,8
4307,0,0.00,0,,0,0,0,0.0000,0,2.00,3.00,2.00,0.75,0.65,0.8,28,280,13,44,59,55,6,30,2,17,13
4310,0,0.00,0,,0,0,0,0.0000,0,1.00,1.25,2.75,2.00,0.55,0.8,22,260,14,42,58,75,8,14,10,23,16
4311,0,-17.40,-8.700000,0,-0.109077,-0.006147,0,1.5821,2,2.75,3.00,3.75,0.75,1.25,1.8,16,260,9,47,56,65,8,40,6,6,9
4315,0,0.00,0,,0,0,0,0.0000,0,1.00,1.25,1.50,1.75,0.65,1.2,20,160,22,48,58,70,8,14,10,23,10
4317,0,613.05,87.578571,0,3.628374,2.862405,0,1.5950,7,1.50,2.75,4.25,1.75,0.95,1.4,28,300,8,46,60,65,1,26,4,5,13
4318,0,0.00,0,,0,0,0,0.0000,0,0.75,2.00,3.00,1.00,1.55,1.9,22,220,14,43,59,75,8,14,10,23,16
4319,0,-4.80,-4.800000,0,-0.137615,-0.004472,0,0.3478,1,1.00,3.00,3.75,0.75,1.25,1.8,16,260,10,46,56,65,8,40,6,6,9
4322,0,-4.14,-4.140000,0,-0.037975,-0.001805,0,1.0789,1,2.25,2.25,1.50,2.00,0.35,0.9,18,240,9,39,53,50,4,12,9,23,10
4323,0,0.00,0,,0,0,0,0.0000,0,0.25,1.00,1.50,0.50,0.25,0.8,24,180,8,35,50,30,1,10,9,6,8
4324,0,990.22,165.036667,0,4.429325,1.942819,0,2.0668,6,1.25,1.25,3.00,0.50,1.25,1.1,18,260,9,46,59,55,6,32,2,22,12
4327,0,851.70,212.925000,0,4.256159,1.503593,0,1.9450,4,1.00,1.25,3.75,0.50,1.25,1.8,14,260,12,50,59,75,7,22,2,6,13
4329,0,0.00,0,,0,0,0,0.0000,0,1.00,1.50,2.00,0.50,0.75,0.9,18,300,14,45,59,50,3,36,9,2,8
4331,0,329.18,164.590000,0,3.301705,0.109585,0,0.9811,2,1.50,2.75,4.25,1.75,0.95,1.4,22,160,8,46,60,65,1,26,4,5,10
4332,0,0.00,0,,0,0,0,0.0000,0,0.25,2.50,3.25,1.50,0.95,1.8,30,140,15,35,60,45,3,14,6,15,23
4345,0,0.00,0,,0,0,0,0.0000,0,0.25,1.00,2.25,1.25,0.85,1.5,14,260,8,35,62,70,4,10,4,3,8
4346,0,239.36,119.680000,0,2.530233,0.615443,0,0.9310,2,1.00,3.00,3.75,2.00,1.35,1.8,26,260,9,46,59,75,8,14,10,7,10
4347,0,164.00,54.666667,0,3.398964,0.109381,0,0.4725,3,0.75,2.00,3.00,2.00,0.35,0.9,10,160,9,46,59,75,8,14,10,23,10
4349,0,0.52,0.520000,0,0.005181,0.000129,0,0.9936,1,1.00,1.25,3.75,2.25,1.55,1.1,10,200,9,46,59,55,6,30,2,22,9
4352,0,0.00,0,,0,0,0,0.0000,0,0.25,1.00,1.50,0.50,0.25,0.8,40,140,8,35,50,30,1,10,2,0,8
4354,0,487.79,97.558000,0,3.329625,1.889353,0,1.4093,5,1.00,1.25,1.75,1.00,0.55,1.5,20,140,12,50,59,60,8,40,6,6,13
4359,0,0.00,0,,0,0,0,0.0000,0,1.25,2.00,4.50,0.50,1.25,1.8,14,280,14,44,59,30,8,40,7,8,13
4364,0,1280.22,142.246667,0,7.325589,7.990066,0,1.6743,9,2.25,2.25,1.50,2.00,0.35,0.9,18,300,8,46,60,65,1,26,4,23,13
4370,0,0.00,0,,0,0,0,0.0000,0,0.25,1.00,1.50,1.50,0.25,1.3,18,200,8,35,54,65,4,40,6,8,8
4371,0,671.78,74.642222,0,4.879285,4.600477,0,1.2995,9,1.00,2.25,3.50,2.25,1.35,0.9,22,280,9,46,59,55,6,30,2,1,13
4375,0,272.32,30.257778,0,4.582969,5.105546,0,0.5793,9,0.25,1.25,2.75,2.00,0.55,0.8,22,280,8,46,60,65,1,26,4,23,13
4379,0,0.00,0,,0,0,0,0.0000,0,2.25,2.25,1.50,2.00,0.35,0.9,10,160,14,42,53,50,4,12,9,8,10
4382,0,1313.99,145.998889,0,4.493810,5.946742,0,2.7705,9,2.25,2.25,1.50,2.00,1.25,1.8,16,260,9,46,59,55,3,30,9,23,13
4389,0,0.00,0,,0,0,0,0.0000,0,0.25,1.00,1.50,0.50,0.25,1.6,20,120,8,35,50,30,1,34,9,7,8
4391,0,0.00,0,,0,0,0,0.0000,0,1.25,2.75,1.75,1.00,1.25,1.5,14,140,14,43,59,30,8,40,7,8,16
4392,0,0.00,0,,0,0,0,0.0000,0,0.25,1.00,1.50,0.50,0.25,0.8,32,320,8,35,50,30,1,10,9,6,8
4396,0,0.00,0,,0,0,0,0.0000,0,1.00,1.25,1.50,0.50,0.25,1.5,26,260,8,35,56,50,2,12,6,5,8
4398,0,0.00,0,,0,0,0,0.0000,0,0.25,1.00,1.50,0.50,0.25,0.8,26,260,8,35,50,30,1,10,2,2,8
4402,0,40.47,40.470000,0,2.597561,0,0,0.1552,1,0.25,1.00,1.75,0.75,1.25,1.0,18,300,8,35,62,70,4,16,9,5,19
4405,0,0.00,0,,0,0,0,0.0000,0,0.25,1.00,1.50,0.50,0.25,0.8,14,180,8,35,50,30,1,10,3,11,8
4412,0,0.00,0,,0,0,0,0.0000,0,0.75,2.00,3.00,1.00,1.55,1.6,30,180,12,43,59,75,8,14,10,23,8
4413,0,381.74,63.623333,0,4.100322,1.914869,0,0.9030,6,1.00,2.25,3.25,1.75,0.65,1.2,20,320,9,46,59,55,6,20,2,2,12
4414,0,332.65,110.883333,0,3.214010,0.858702,0,1.0099,3,1.00,2.25,3.50,1.25,1.35,1.7,36,220,13,50,59,60,8,40,6,6,13
4415,0,20.90,20.900000,0,0.413534,0.010587,0,0.5018,1,1.00,1.25,3.75,0.50,0.75,0.9,18,300,12,50,56,65,8,40,6,6,8
4417,0,8.10,8.100000,0,0.240000,0.006935,0,0.3361,1,1.00,1.50,2.00,0.50,0.75,1.7,28,120,12,35,53,65,3,26,9,2,13
4422,0,0.00,0,,0,0,0,0.0000,0,0.25,1.00,1.50,3.00,0.35,1.6,26,200,8,35,57,35,2,12,4,6,8
4423,0,1464.39,81.355000,0,4.978886,23.150065,0,2.8819,18,2.75,3.00,3.75,0.75,0.35,1.8,16,260,12,49,56,65,8,40,6,6,13
4425,0,494.85,54.983333,0,4.332429,4.389555,0,1.0931,9,0.75,2.00,3.00,2.00,0.35,0.9,18,300,8,46,60,65,1,26,4,23,13
4431,0,512.87,56.985556,0,4.895666,4.463495,0,1.0017,9,0.75,2.00,3.00,1.25,1.45,1.0,22,320,9,46,59,55,3,30,2,22,13
4439,0,-1.89,-1.890000,0,-0.034826,-0.000881,0,0.5399,1,1.25,3.00,3.75,0.75,1.25,1.8,16,260,9,46,59,55,6,30,2,2,9
4448,0,0.00,0,,0,0,0,0.0000,0,0.25,1.00,3.25,1.75,1.35,1.9,40,320,8,35,50,40,8,28,3,7,8
4451,0,0.00,0,,0,0,0,0.0000,0,0.25,1.00,1.50,0.50,0.25,0.8,10,320,8,35,50,30,1,10,9,3,8
4452,0,47.52,15.840000,0,1.997478,0.614589,0,0.2373,3,0.25,1.25,1.75,0.75,0.65,0.8,28,280,12,42,53,65,3,26,2,22,8
4462,0,0.00,0,,0,0,0,0.0000,0,0.75,2.00,3.00,1.25,1.55,1.9,22,320,8,35,56,50,2,30,2,22,8
4465,0,512.87,56.985556,0,4.895666,4.463495,0,1.0017,9,0.75,2.00,3.00,1.25,1.45,1.0,22,320,9,46,59,55,6,14,10,23,13
4481,0,397.33,79.466000,0,4.802732,1.833629,0,0.8135,5,1.00,3.00,3.75,0.75,1.25,1.8,16,260,12,50,59,60,8,40,6,6,15
4482,0,0.00,0,,0,0,0,0.0000,0,1.00,2.25,3.50,2.25,1.05,1.7,14,320,9,46,59,55,6,20,2,2,8
4483,0,0.00,0,,0,0,0,0.0000,0,1.00,1.25,3.75,0.75,1.25,1.8,16,260,12,46,59,55,6,20,2,2,8
4485,0,0.00,0,,0,0,0,0.0000,0,1.00,1.25,3.75,0.50,1.25,1.8,16,260,12,36,56,65,8,40,6,6,12
4486,0,1572.08,174.675556,0,6.886630,5.708252,0,1.9867,9,1.00,1.25,4.00,0.50,1.25,1.8,14,280,8,46,60,70,8,14,10,23,13
4494,0,0.52,0.520000,0,0.002950,0.000115,0,1.7322,1,1.00,1.25,3.75,2.25,1.25,1.7,10,260,14,50,59,75,8,14,10,23,11
4499,0,363.26,45.407500,0,4.874010,4.144953,0,0.7392,8,1.00,2.25,1.50,0.75,0.65,0.8,28,280,9,46,59,55,6,20,2,2,13
4501,0,0.00,0,,0,0,0,0.0000,0,2.50,1.75,3.25,0.75,1.55,1.6,30,180,13,50,58,60,1,26,4,7,8
4503,0,0.00,0,,0,0,0,0.0000,0,0.25,1.00,1.50,0.50,0.75,1.2,22,120,8,35,50,30,7,40,9,8,8
4509,0,29.06,9.686667,0,2.004138,0.124383,0,0.1447,3,0.25,1.00,1.50,0.50,0.25,1.6,40,220,8,35,50,30,1,24,9,21,8
4510,0,726.19,242.063333,0,1.497639,0.374419,0,4.5526,3,2.25,1.25,3.75,1.25,1.35,2.0,18,280,20,50,55,35,2,12,9,23,12
4512,0,-4.14,-4.140000,0,-0.037975,-0.001805,0,1.0789,1,2.25,2.25,1.50,2.00,0.35,0.9,40,200,14,42,53,50,4,12,9,23,8
4514,0,110.41,27.602500,0,0.669964,0.268566,0,1.6401,4,2.00,3.00,2.00,0.75,0.55,0.9,32,260,9,46,59,55,6,30,2,17,9
4515,0,-24.50,-24.500000,0,-0.759690,-0.068242,0,0.3223,1,0.25,2.00,1.50,1.75,0.65,1.2,20,140,12,35,53,65,3,26,2,22,13
4524,0,24.32,8.106667,0,1.586432,0.671543,0,0.1531,3,0.25,2.75,3.25,2.25,1.25,0.9,36,320,8,35,56,50,2,12,6,18,13
4525,0,0.00,0,,0,0,0,0.0000,0,1.00,1.25,3.75,0.50,1.25,1.8,14,260,9,46,59,55,6,30,2,6,8
4526,0,-116.10,-58.050000,0,-0.829878,-0.087096,0,1.3957,2,1.00,3.00,3.75,0.75,1.25,1.4,40,260,8,43,57,30,7,40,6,6,10
4533,0,696.34,36.649474,0,5.347001,17.742220,0,1.2877,19,1.00,2.75,4.75,1.50,0.65,0.8,22,260,12,49,56,65,8,40,6,6,13
4539,0,-77.20,-77.200000,0,-0.936893,-0.077115,0,0.8236,1,0.75,2.00,3.50,2.25,1.35,1.8,22,260,12,50,59,75,8,14,10,23,8
4541,0,-30.69,-30.690000,0,-0.320388,0,0,0.9517,1,2.75,3.00,3.75,0.75,1.25,1.8,16,280,14,46,56,65,8,40,6,6,13
4545,0,109.28,109.280000,0,2.616858,0.078290,0,0.4132,1,0.75,2.00,3.00,1.00,1.55,1.9,24,320,8,46,60,65,1,26,4,23,8
4546,0,0.00,0,,0,0,0,0.0000,0,1.00,3.00,3.75,0.75,1.25,1.8,16,260,14,43,59,75,8,14,10,23,8
4547,0,772.02,96.502500,0,5.667866,4.438455,0,1.3395,8,1.00,1.25,1.75,0.75,0.65,0.8,28,280,9,46,59,55,6,30,2,2,13
4548,0,0.65,0.650000,0,0.005181,0.000129,0,1.2389,1,2.25,2.25,1.50,2.00,0.35,0.9,18,220,9,46,59,55,6,12,9,23,10
4550,0,0.00,0,,0,0,0,0.0000,0,0.25,1.00,1.50,0.50,0.25,0.8,10,260,8,35,50,30,1,10,2,3,8
4552,0,-98.70,-19.740000,0,-0.881093,-1.087752,0,1.1187,5,0.25,2.00,3.75,2.25,1.25,1.7,10,260,14,42,53,50,4,38,2,22,13
4553,0,113.97,37.990000,0,0.626106,0.237168,0,1.8052,3,2.00,3.00,3.00,0.75,0.85,1.6,28,120,11,50,61,50,3,22,8,17,21
4554,0,140.29,70.145000,0,1.008918,0.156547,0,1.3718,2,2.25,2.25,1.50,2.00,0.35,0.9,18,220,8,35,56,50,2,12,6,18,8
4558,0,0.00,0,,0,0,0,0.0000,0,0.25,2.75,3.25,2.25,1.25,0.9,36,180,20,43,55,35,2,12,9,23,12
4567,0,0.00,0,,0,0,0,0.0000,0,0.25,1.00,1.50,0.50,0.25,0.8,10,140,8,35,50,30,1,10,2,23,8
4568,0,0.00,0,,0,0,0,0.0000,0,0.25,1.00,1.50,0.50,0.25,0.8,38,260,8,35,50,30,1,10,6,15,8
4572,0,0.00,0,,0,0,0,0.0000,0,2.50,2.00,3.00,0.75,0.85,1.6,28,120,14,44,59,30,8,40,6,6,12
4573,0,52.80,10.560000,0,1.466667,1.003771,0,0.3585,5,0.25,2.75,3.25,2.25,1.25,0.9,36,180,12,49,56,65,8,40,6,6,10
4578,0,0.00,0,,0,0,0,0.0000,0,0.25,2.75,3.25,2.25,1.25,0.9,36,180,12,49,56,65,8,10,6,18,13
4579,0,0.00,0,,0,0,0,0.0000,0,1.00,1.25,3.75,0.75,1.25,1.8,16,260,13,49,56,65,8,10,2,2,11
4580,0,-105.56,-105.560000,0,-0.511335,-0.039485,0,2.0438,1,1.00,1.25,3.75,2.25,1.25,1.7,10,260,9,46,59,55,6,30,2,22,9
4582,0,0.00,0,,0,0,0,0.0000,0,1.00,1.25,3.75,0.50,1.25,1.8,14,260,8,35,56,50,2,38,6,6,8
4583,0,0.32,0.320000,0,0.003906,0.000110,0,0.8125,1,2.00,3.00,4.00,2.25,1.55,1.1,10,180,12,49,56,65,8,40,6,6,8
4586,0,180.92,90.460000,0,2.236065,0.181626,0,0.8017,2,1.25,3.00,3.75,0.75,1.25,1.8,16,280,11,46,59,55,6,30,2,2,12
4589,0,323.28,107.760000,0,7.741379,0.391702,0,0.4046,3,0.75,2.00,3.00,1.00,1.55,1.9,22,220,8,46,60,75,8,14,10,23,10
4590,0,-18.73,-9.365000,0,-0.159377,-0.014301,0,1.1638,2,1.00,1.25,2.75,0.50,1.35,1.2,14,180,22,50,55,35,2,12,9,23,13
4591,0,0.00,0,,0,0,0,0.0000,0,0.25,1.00,3.25,0.75,1.55,2.0,40,200,8,35,65,30,6,28,3,8,8
4595,0,523.32,130.830000,0,2.611247,1.018104,0,1.9752,4,2.00,3.00,4.00,2.25,1.55,1.1,10,180,13,50,58,75,8,14,9,6,13
4600,0,212.96,70.986667,0,1.647277,0.242801,0,1.2912,3,2.25,2.25,2.25,0.75,0.65,0.8,28,280,20,50,55,35,2,12,9,23,12
4605,0,152.06,50.686667,0,2.188543,0.079974,0,0.6797,3,1.25,2.25,1.50,2.75,1.35,1.1,16,180,9,46,59,55,6,30,2,2,10
4608,0,0.00,0,,0,0,0,0.0000,0,1.00,1.25,3.75,2.25,1.45,1.3,22,320,11,46,59,75,8,14,10,23,8
